"user_id","sum_canc_page_clicks","sum_page_clicks","number_sessions","canc_number_session","avg_session_duration","avg_canc_session_duration","avg_days_to_cancellation","segment_cancellation","segment_travel_party","gender","home_country","home_city","home_airport","married","has_children","age","segment_age_group","segment_family","avg_nights_new","avg_rooms","avg_checked_bags","number_trips","segment_travel_frequency","avg_duration_stay","avg_distance_miles","segment_flight_distance","cost_hotel","cost_flight","total_costs","segment_spend","avg_days_to_travel","segment_booking_time","customer_group","assigned_perk"
"354311","","98","8","0","1","","","No Cancellation/nothing booked","Solo traveler","F","usa","tucson","DMA","true","false","45","45-54","married, no children","3.0000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","60.0000000000000000","2012.4424234794167","Long-Haul Flyer (>2000 miles)","388","1072.89","1460.89","","7","Last Minute Booker","Business Traveler","No Cancellation Fees"
"354950","","100","8","0","1","","","No Cancellation/nothing booked","Solo traveler","M","usa","amarillo","AMA","true","false","52","45-54","married, no children","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","168.0000000000000000","1627.036576446297","Medium-Haul Flyer (500-2000 miles)","889","460.54","1349.54","","4","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"356046","","101","8","0","1.125","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","ottawa","YOW","false","false","33","25-34","not married, no children","2.0000000000000000","1.5000000000000000","0.00000000000000000000","2","Casual Traveler","72.0000000000000000","1107.8644697773332","Medium-Haul Flyer (500-2000 miles)","798","942.11","1740.11","","8","Early Booker","Business Traveler","No Cancellation Fees"
"357737","400","419","8","1","2.875","0","1","Last-Minute Cancellers (1-7 days)","Solo traveler","F","usa","san diego","SAN","true","true","40","35-44","married, children","3.0000000000000000","1.00000000000000000000","0.00000000000000000000","4","Casual Traveler","88.0000000000000000","2406.1692956144493","Long-Haul Flyer (>2000 miles)","1665.50","1959.70","3625.20","","6.333333333333333","Last Minute Booker","Family Traveler","Free Hotel Meal"
"359072","208","318","8","1","8.375","44","0","Same-Day Cancellers","Solo traveler","F","canada","montreal","YUL","true","true","50","45-54","married, children","1.5000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","72.0000000000000000","239.59965750764292","Short-Haul Flyer (<500 miles)","660","133.15","793.15","","8","Early Booker","Family Traveler","Free Hotel Meal"
"359080","","126","8","0","1.375","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","new york","JFK","true","false","41","35-44","married, no children","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","4","Casual Traveler","150.0000000000000000","2911.0594404155827","Long-Haul Flyer (>2000 miles)","2060","8924.91","10984.91","High Spender","76.25","Moderate Early Booker","High Spender","1 Night free Hotel with Flight"
"359653","","127","8","0","1.375","","","No Cancellation/nothing booked","Solo traveler","M","canada","victoria","YYJ","false","false","54","45-54","not married, no children","1.5000000000000000","1.00000000000000000000","1.00000000000000000000","2","Casual Traveler","72.0000000000000000","1328.7385319730392","Medium-Haul Flyer (500-2000 miles)","1051.8","784.33","1836.13","","6.5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"361459","","59","8","0","0.375","","","No Cancellation/nothing booked","Solo traveler","F","usa","houston","EFD","true","true","40","35-44","married, children","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","72.0000000000000000","1493.4919427891052","Medium-Haul Flyer (500-2000 miles)","330","393.91","723.91","","6","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"361759","","139","9","0","1.3333333333333333","","","No Cancellation/nothing booked","Solo traveler","F","canada","winnipeg","YWG","true","false","51","45-54","married, no children","0.66666666666666666667","1.00000000000000000000","0.50000000000000000000","4","Casual Traveler","60.0000000000000000","1325.5754903041125","Medium-Haul Flyer (500-2000 miles)","531.55","1660.59","2192.14","","7.75","Last Minute Booker","Business Traveler","No Cancellation Fees"
"363535","188","248","8","1","6.375","34","0.5","Same-Day Cancellers","Solo and group traveler","F","usa","charlotte","CLT","false","false","30","25-34","not married, no children","2.5000000000000000","1.5000000000000000","0.50000000000000000000","2","Casual Traveler","24.0000000000000000","1303.7550241773095","Medium-Haul Flyer (500-2000 miles)","672","1124.582","1796.582","","8.5","Early Booker","Business Traveler","No Cancellation Fees"
"365825","400","355","8","1","2","0","3.5","Last-Minute Cancellers (1-7 days)","Solo and group traveler","F","usa","los angeles","LAX","false","false","44","35-44","not married, no children","10.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","288.0000000000000000","238.01452315289234","Short-Haul Flyer (<500 miles)","1045","64.63","1109.63","","6","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"371201","","105","8","0","1.25","","","No Cancellation/nothing booked","Solo traveler","M","usa","new york","JFK","false","true","27","25-34","not married, children","","","3.0000000000000000","1","Low Freqent Traveler","216.0000000000000000","659.2428528595668","Medium-Haul Flyer (500-2000 miles)","0","199.47","199.47","","8","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"372970","","100","8","0","1.25","","","No Cancellation/nothing booked","Solo traveler","F","usa","charlotte","CLT","false","false","33","25-34","not married, no children","0.00000000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","48.0000000000000000","2515.3643423156673","Long-Haul Flyer (>2000 miles)","684","1293.3","1977.3","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"373489","","118","9","0","1.1111111111111112","","","No Cancellation/nothing booked","Family/Group traveler","F","usa","wichita","ICT","true","true","36","35-44","married, children","12.0000000000000000","2.0000000000000000","3.0000000000000000","1","Low Freqent Traveler","312.0000000000000000","12740.67997025746","Long-Haul Flyer (>2000 miles)","1326","22353.9300","23679.9300","High Spender","223","Super Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"374331","400","338","8","1","1.625","0","1.5","Last-Minute Cancellers (1-7 days)","Solo and group traveler","M","usa","milwaukee","MKE","false","false","41","35-44","not married, no children","12.0000000000000000","2.0000000000000000","","1","Low Freqent Traveler","288.0000000000000000","","Unknown","6720","0","6720","","6","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"374340","","78","9","0","0.5555555555555556","","","No Cancellation/nothing booked","Family/Group traveler","F","usa","new york","LGA","true","false","34","25-34","married, no children","","","1.00000000000000000000","1","Low Freqent Traveler","216.0000000000000000","10224.901053837395","Long-Haul Flyer (>2000 miles)","0","7932.38","7932.38","High Spender","336","Super Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"374341","","105","8","0","1","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","detroit","YIP","false","false","25","25-34","not married, no children","7.3333333333333333","2.0000000000000000","","3","Casual Traveler","176.0000000000000000","","Unknown","6840","0","6840","","11","Early Booker","Business Traveler","No Cancellation Fees"
"375160","","41","8","0","0","","","No Cancellation/nothing booked","nothing booked","F","usa","houston","EFD","false","false","19","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"375729","","142","8","0","1.75","","","No Cancellation/nothing booked","Solo traveler","F","usa","atlanta","ATL","false","false","52","45-54","not married, no children","2.0000000000000000","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","88.0000000000000000","1166.3229762672631","Medium-Haul Flyer (500-2000 miles)","2481","896.282","3377.282","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"375751","","192","8","0","2.375","","","No Cancellation/nothing booked","Solo traveler","F","usa","cleveland","CLE","true","false","49","45-54","married, no children","3.0000000000000000","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","80.0000000000000000","821.2484728488686","Medium-Haul Flyer (500-2000 miles)","1086","707.56","1793.56","","8","Early Booker","Business Traveler","No Cancellation Fees"
"376159","","102","8","0","1","","","No Cancellation/nothing booked","Solo traveler","F","usa","long beach","LGB","false","false","41","35-44","not married, no children","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","2","Casual Traveler","72.0000000000000000","1351.485748021507","Medium-Haul Flyer (500-2000 miles)","708","367.24","1075.24","","9","Early Booker","Business Traveler","No Cancellation Fees"
"377069","400","260","8","1","0.375","0","3.5","Last-Minute Cancellers (1-7 days)","Family/Group traveler","F","usa","new york","LGA","true","false","67","65+","married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"377411","","118","8","0","1.375","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","montreal","YMX","true","false","37","35-44","married, no children","2.5000000000000000","1.5000000000000000","0.00000000000000000000","2","Casual Traveler","84.0000000000000000","927.9862455696646","Medium-Haul Flyer (500-2000 miles)","1312","1905.536","3217.536","","5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"378565","","136","8","0","1.625","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","nashville","BNA","true","true","39","35-44","married, children","8.8000000000000000","1.2000000000000000","0.50000000000000000000","5","Frequent Traveler","108.0000000000000000","1256.1479000974034","Medium-Haul Flyer (500-2000 miles)","8733","687.941","9420.941","High Spender","4.5","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"379543","","104","8","0","1.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","san jose","SJC","true","false","55","55-64","married, no children","2.0000000000000000","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","96.0000000000000000","1364.9409876465797","Medium-Haul Flyer (500-2000 miles)","1948","1155.12","3103.12","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"380434","","114","8","0","1.25","","","No Cancellation/nothing booked","Solo traveler","F","usa","oklahoma city","TIK","true","true","49","45-54","married, children","2.3333333333333333","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","96.0000000000000000","1198.8371515610431","Medium-Haul Flyer (500-2000 miles)","1769","999.3375","2768.3375","","9.333333333333334","Early Booker","Family Traveler","Free Hotel Meal"
"380436","","107","8","0","1.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","LGA","false","false","43","35-44","not married, no children","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","144.0000000000000000","358.02278462732045","Short-Haul Flyer (<500 miles)","742.5","113.25","855.75","","9","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"380757","","122","8","0","1.25","","","No Cancellation/nothing booked","Solo traveler","F","usa","los angeles","LAX","false","true","45","45-54","not married, children","4.6666666666666667","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","180.0000000000000000","1052.0898956512142","Medium-Haul Flyer (500-2000 miles)","1550.70","495.62","2046.32","","7.666666666666667","Last Minute Booker","Family Traveler","Free Hotel Meal"
"380874","","117","8","0","1.375","","","No Cancellation/nothing booked","Solo traveler","F","usa","louisville","LOU","true","false","53","45-54","married, no children","1.3333333333333333","1.00000000000000000000","0.66666666666666666667","3","Casual Traveler","64.0000000000000000","888.7715660646139","Medium-Haul Flyer (500-2000 miles)","834.10","840.25","1674.35","","7.333333333333333","Last Minute Booker","Business Traveler","No Cancellation Fees"
"380949","400","432","8","1","3.25","0","2.5","Last-Minute Cancellers (1-7 days)","Solo traveler","F","usa","san antonio","SAT","false","false","45","45-54","not married, no children","2.3333333333333333","1.00000000000000000000","0.25000000000000000000","4","Casual Traveler","72.0000000000000000","1283.5146971346683","Medium-Haul Flyer (500-2000 miles)","1989","1517.09","3506.09","","7","Last Minute Booker","Business Traveler","No Cancellation Fees"
